0,744.732497,1978211149472,27.33835220336914,0.8296602964401245
1,2299.611382,3956431449992,28.116931915283203,0.8316547274589539
2,4677.317552,5934644429520,28.558622360229492,0.8324545621871948
3,7873.644529000001,7912857409072,29.0335636138916,0.8331318497657776
4,11896.319628000001,9891070388600,29.62944793701172,0.8343194723129272
5,16739.523861,11869288858824,30.248624801635742,0.8366923928260803
6,22402.369120000003,13847500008104,30.450815200805664,0.839815080165863
7,28883.701005000003,15825714817904,30.726587295532227,0.8432744145393372
8,36190.339636000004,17803927797352,30.96411895751953,0.8480876684188843
9,44320.706135,19782133455944,31.173330307006836,0.8526874780654907
10,53269.116214,21760357416952,31.23935890197754,0.8565337657928467
11,63044.303905,23738568566200,31.457435607910156,0.8594065308570862
12,73646.925853,25716787036384,31.357410430908203,0.8617420792579651
13,85071.886953,27695001846024,31.738279342651367,0.8648044466972351
14,97315.78917399999,29673211165272,31.84126853942871,0.8660608530044556
15,110379.88052499999,31651424144920,31.856529235839844,0.8681703209877014
16,124262.95168199998,33629640784952,31.822805404663086,0.8695622682571411
17,138965.130924,35607850104032,32.03712844848633,0.8715741634368896
18,154484.483783,37586055762624,31.98809051513672,0.8720111846923828
19,170826.05930700002,39564265081672,32.1458854675293,0.87273770570755
20,187992.57027100003,41542485382160,32.03034591674805,0.8737413287162781
21,205981.23933600003,43520700191816,32.19429016113281,0.875439465045929
22,224791.03639600004,45498915001664,32.30865478515625,0.8764073848724365
23,244422.39650100004,47477127981232,32.18303680419922,0.8764994740486145
24,264877.41881800006,49455340960752,32.10023498535156,0.8764765858650208
25,286153.99675800005,51433559430960,32.37167739868164,0.878667950630188
26,308252.51849800005,53411779731408,32.37807083129883,0.8790990710258484
27,331170.69308200007,55389992711008,32.47159194946289,0.8799647688865662
28,354906.70350000006,57368207520888,32.063087463378906,0.8771879076957703
29,379462.60357000004,59346425991112,32.33009719848633,0.8805870413780212
30,404834.988359,61324644461384,32.55580139160156,0.8818499445915222
